symbol,date,calendarYear,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,freeCashFlowMargin,returnOnInvestedCapital,cashConversionRatio,freeCashFlowToEarnings,pricePerShare,earningsPerShare,revenuePerShare,dividendPerShare,ebitPerShare,evPerShare
VZ,2012-12-31,2012,FY,0.7877652470692981,0.5987164267695504,0.11474254340406588,39.62363827840409,8.47920043219881,48.102838710602896,37.38735818476499,10.715480525837904,0.6005472782832381,0.11359908844500458,0.08543238437235641,0.0075531308806519,-0.06668687481054865,0.003885055633996679,0.026389600989233042,0.06637547537147065,0.08841062948368192,0.7520516717325227,0.11359908844500458,0.23082558542238324,1.567904213288295,0.5895140823274528,0.6105773748003382,5.118630882924932,0.6056514128532133,6.792592815996622,9.211673027989821,9.762658227848101,43.04651162790697,1.3068974075494686,0.5143636056868335,11.036102348405187,3.9873817034700316,1.2488608482299335,5.977142857142857,0.27179186160937796,0.3613034364479451,0.6056514128532133,7.206683451590753,-1.5656887120835405,-2.115994623655914,5.977142857142858,3.723174895195585,3.723174895195585,1.065632909207051,141.08492571428573,10.85173259493671,3.92076827796481,3.92076827796481,-2.2207812380952388,1.065632909207051,0.04236556688733214,5.957664200774336,3.723174895195585,0.09819933359805258,0.07192387918670523,35.983999999999995,13.001142857142856,43.27,0.30669470732562215,40.6049772169646,1.8331580792148618,4.612688398177357,60.243010865755345
VZ,2011-12-31,2011,FY,1.0057865479015637,0.8364487500406359,0.4343811969701895,38.7665388951522,7.479019073569482,46.245557968721684,206.16632152588556,-159.92076355716387,0.5862457722660653,0.11616685456595265,0.09454791431792559,0.021682074408117247,0.02718687398645426,0.010431266027657609,0.06683347233805949,0.06449674511767652,0.22932366688924927,0.8138975155279503,0.11616685456595265,0.23931164058126972,1.5332777314428692,0.5830677036848145,0.6052544939751103,4.556066501591793,0.539962286045837,6.407033639143731,9.415336277173912,1.7704152516208707,48.8031914893617,1.2537598661148428,0.4811009238005563,10.511824920578892,4.777973879279915,4.925520649488175,2.3107321131447587,0.26859075535512966,0.45453324378777704,0.539962286045837,6.141472468550217,-1.8332922925387836,-2.7860417251379923,2.3107321131447587,3.1598543230469835,3.1598543230469835,1.02511801578354,47.279517470881856,8.396864657210402,3.816654130288784,3.816654130288784,-8.510313144758731,1.02511801578354,0.048873851442495675,5.215391531906327,3.1598543230469835,0.12208342728297633,0.06724250052621833,12.387687188019969,5.630615640599002,40.12,0.8485704200494176,39.136957289092834,1.9608189198729264,4.546417225555947,54.66218143310977
VZ,2010-12-31,2010,FY,0.7303984050723927,0.6208778638428604,0.21792986240481094,40.35156946464599,9.350494914947111,49.702064379593104,32.54071439896713,17.16134998062597,0.585708253178811,0.13742786092994885,0.11902594660535823,0.023919673438746306,0.1944970040996531,0.01158610031590191,0.06608934636625269,0.0773198597736104,0.2009618416903185,0.8660976442471834,0.13742786092994885,0.23996727347105748,1.3688195182659648,0.5398647117070902,0.5778488009369219,5.804597701149425,0.631946812137743,5.704192486193575,9.045496986673458,11.216717479674797,39.03536693191866,1.2149559348314352,0.4843753551055658,11.789045936395759,5.9734982332155475,2.5498233215547703,2.123185562965869,0.3130765260639047,0.5066990378563079,0.631946812137743,4.423627684964201,-2.0271600437477213,-3.0203693644758283,2.123185562965869,2.6253571521169854,2.6253571521169854,0.9501937784450805,39.724362495096116,5.9897900029577045,3.0350208314600007,3.0350208314600007,-1.3139596825301025,0.9501937784450805,0.053447945532869696,4.6702389251536855,2.6253571521169854,0.1586355745319758,0.06455396396498073,13.08866222047862,6.632012553942723,35.779999999999994,0.9007067137809186,37.655477031802114,1.9123674911660775,5.174911660777384,51.88530035335688
VZ,2009-12-31,2009,FY,0.7759472817133443,0.5172981878088962,0.06895249862712795,42.56775934995547,18.860132282895776,61.42789163285125,125.4293550644484,-64.00146343159716,0.5890935737607599,0.13011093796378748,0.10730186999109528,0.03386576135351736,0.10459889349930844,0.016065935903472373,0.08775176657212902,0.07080231178860763,0.31561203319502074,0.8246952306266486,0.13011093796378748,0.27395258986759136,1.4963226457722445,0.5695500584541213,0.5994107565808476,4.521921341070278,0.5042084297095862,5.461976637984906,8.57456454306848,2.910004598305196,19.35299257317606,1.1786674829991473,0.47440055269283743,11.048926434354101,5.04857444561774,0.8796198521647307,1.4437140509449466,0.2911657761947165,0.456928958266964,0.5042084297095862,4.356696738376128,-1.8413797149058486,-2.665591032608696,1.4437140509449466,2.1140547036485122,2.1140547036485122,0.8158704363312556,24.09130649137223,6.132424179042041,2.802082191780822,2.802082191780822,-0.5613026048505284,0.8158704363312556,0.05992676451407818,4.763575469272307,2.1140547036485122,0.1330420747996438,0.064045930878633,8.597644480964119,3.9285127362366477,30.96,1.2851108764519534,37.947201689545935,1.8553326293558605,4.937346004927843,51.9937909186906
VZ,2008-12-31,2008,FY,1.0065235852698216,0.8489925113873233,0.3775959237242338,43.87693366476981,19.57546081472556,63.45239447949537,36.081728920450175,27.370665559045193,0.5993282248289746,0.17342892947387883,0.10024241428189905,0.06602707644267312,0.34132595552823036,0.03176642682058986,0.15412650457967678,0.09568933271369144,0.6586740444717697,0.578002842928216,0.17342892947387883,0.25674072902664663,1.2456720855512395,0.5296227372694976,0.5546990112964189,9.282023089609675,0.528410840776101,4.851867836762096,8.318721695291806,10.115923236514522,18.645793499043975,1.124881565872484,0.48111212145172766,9.635661635661636,3.585117585117585,3.612144612144612,0.7769135034225264,0.28198122316494445,0.37206760891738305,0.528410840776101,5.498097336270779,-1.5925281355145608,-2.242077752368507,0.7769135034225265,2.164108761329305,2.164108761329305,0.9270941101546932,14.041120099564406,8.836530252594478,3.2877866822089463,3.2877866822089463,0.7662439825762289,0.9270941101546932,0.055331305331305335,5.120696028769189,2.164108761329305,0.10491607946257987,0.06672738303929676,4.270690728064718,1.5889856876166772,31.68,2.256230256230256,34.17128817128817,1.752895752895753,5.926289926289925,46.303025623025626
VZ,2007-12-31,2007,FY,0.7557495654985651,0.6116567640758256,0.046602805060426016,45.82952636703078,16.807867472767462,62.63739383979824,43.65768237142781,18.979711468370432,0.5982946217462474,0.16666488354427672,0.1556130909713381,0.059067712289636136,0.2737710553454795,0.02953053878123011,0.10915165773709495,0.09603126656721202,0.3795806118941217,0.9336885351136218,0.16666488354427672,0.1666515118287967,0.615982285838556,0.35797877741673434,0.3811813354865546,8.517222525970476,0.8614115608049555,3.696229809612305,7.964297886843899,8.360498775328434,21.71602082128398,1.0958449597861515,0.49994383795377595,9.261214630779849,3.2094547964113183,1.1721877156659766,0.8645172975910161,0.28714333094394934,0.3465479339766757,0.8614115608049555,9.085646580907245,-1.5303341315999544,-2.1025460242851546,0.8645172975910161,2.385732191929776,2.385732191929776,1.2910453733323348,21.857040391233472,12.974166218686163,4.496170498155669,4.496170498155669,-2.116158910605785,1.2910453733323348,0.039553264399774864,4.9067578481177545,2.385732191929776,0.0995089280938065,0.07023993108265682,4.86125701865604,1.684658576344865,41.64,1.9051069703243617,32.252933057280885,1.6469979296066253,5.375431331953072,51.21902001380263
VZ,2006-12-31,2006,FY,0.6982032218091697,0.5125154894671623,0.09972118959107806,45.09909920130695,15.791564268160256,60.890663469467206,45.81013888095102,15.080524588516184,0.6029905609003449,0.15171764385550918,0.1383191141768016,0.07030540933018696,0.2193241469816273,0.032822397830554434,0.12768105490882867,0.08543737701566533,0.5082841207349081,0.9116877290062065,0.15171764385550918,0.1925859621618186,0.7491707015555784,0.37115352223992953,0.4283005088578967,5.693060876968923,0.6629630648221996,3.8900587205109716,8.093288035993021,7.9676684881602915,23.11360634081902,1.0702802467336927,0.4668545157941569,8.278159340659341,2.4055631868131866,1.9412774725274726,0.7614974987897369,0.273484298420766,0.290591553969966,0.6629630648221996,3.124562540505509,-1.4096251681188234,-1.946858342755613,0.7614974987897369,2.1293268775110747,2.1293268775110747,1.1724777636594663,16.676921090850414,14.75330192719486,4.287184933211648,4.287184933211648,-0.824581098380937,1.1724777636594663,0.04566175582659099,4.724106327010937,2.1293268775110747,0.07947222726447631,0.06809939781751866,3.889946748426658,1.130385670485719,35.489999999999995,2.1280906593406588,30.269230769230766,1.620535714285714,4.592376373626373,46.035329670329666
VZ,2005-12-31,2005,FY,0.6562662091529347,0.49654869728284723,0.030961975820931253,44.565648631377144,25.509442852094704,70.07509148347185,40.514154462287486,29.560937021184365,0.660919693258068,0.19722547662157844,0.18175524550005326,0.0984796037916711,0.23513038382654555,0.0439957175994766,0.18641633064516128,0.10354589108599467,0.5418253735716378,0.9215606858377211,0.19722547662157844,0.23202283946945815,0.9831149193548387,0.4454150302589834,0.4957427881560554,6.795412844036697,0.5645988208151757,4.237147177419355,8.190164649438447,9.009197028652281,14.308426966292135,0.9974370891707058,0.4467495390471659,7.962762111352133,2.4226319595083154,1.1836587129428777,0.5984858726510748,0.2932287783576526,0.30424517593643585,0.5645988208151757,3.08430191849881,-1.4372879143826678,-2.0211984949986235,0.5984858726510747,1.9336905241935483,1.9336905241935483,1.0215257215890936,10.37296741922401,11.4503566631846,3.4837157775255387,3.4837157775255387,-1.8347186122752446,1.0215257215890936,0.057696688754841075,3.932773672687466,1.9336905241935483,0.08921344126105017,0.07963102721882308,2.9775584696498583,0.9059078004596459,27.740000000000002,2.6742588575560378,27.15545914678236,1.6005061460592915,5.355748373101952,40.659739696312364
VZ,2004-12-31,2004,FY,0.8421894591205845,0.6203467508322885,0.09900990099009901,50.185387820377926,24.18314053867403,74.36852835905196,44.537940262430936,29.830588096621028,0.6749856206949764,0.18401301853176774,0.17565197873265714,0.10985789038059565,0.2276974682533344,0.04718663758300293,0.20849307774227901,0.0918370919071057,0.6254292788115965,0.9545627811237326,0.18401301853176774,0.2366080574603213,1.045447284345048,0.4871234672419914,0.511109375610137,5.502097315436242,0.5549443553110754,4.4184771033013845,7.273033363942455,8.195259992925363,15.093159609120521,0.9616723328476606,0.42952433748297764,7.866787003610108,3.0801444043321298,1.6415162454873646,0.5442472225769378,0.3056970105074141,0.39153779083107704,0.5549443553110754,6.064848316170331,-1.6434874424918924,-2.4220295654106923,0.5442472225769378,2.7508253461128858,2.7508253461128858,1.4494479749729947,13.193844975098964,12.109821847163618,4.741452893396356,4.741452893396356,0.0864158267374903,1.4494479749729947,0.04125008468752723,4.853090732989727,2.7508253461128858,0.11969193215773746,0.07208171617074985,2.782658664282978,1.0895160260503127,37.29999999999999,2.827075812274368,25.733935018050538,1.5386281588447652,4.73537906137184,49.83429602888086
VZ,2003-12-31,2003,FY,0.6884832517877305,0.48084305607828376,0.026307866014301844,53.361155390246786,21.49818665932149,74.85934204956828,69.20304824863426,5.656293800934023,0.6784891958908962,0.1106092809068367,0.09363561223284922,0.045415633486834334,0.19735182849936947,0.0185397184999518,0.0919440626307297,0.05375973830327551,0.4850252206809584,0.8465439017880971,0.1106092809068367,0.27342620264147305,1.3560031076316261,0.5408005049465553,0.5755523425411562,2.6792992491955667,0.4950859409431468,4.959301978127054,6.840181726400807,5.274334140435835,16.978176149649258,0.8995698125232354,0.40822327195603975,8.152031930333818,3.8399854862119014,1.0417271407837445,1.3776405589860254,0.33160644704215375,0.47104642364356614,0.4950859409431468,3.7652086475615887,-1.8905250757320768,-2.938783518639634,1.3776405589860252,2.6599772903842704,2.6599772903842704,1.3138918408312668,28.93038674033149,8.411490125673248,3.962202341211554,3.962202341211554,-1.1650344930565926,1.3138918408312668,0.047619154605544,5.896352811466372,2.6599772903842704,0.15620203093635612,0.043367619068816095,7.3015924601884965,3.4393890152746183,32.3,1.1164731494920175,24.58345428156749,1.538098693759071,2.7191582002902757,47.72416545718433
